"","country","year","iso_code","population","gdp","co2","co2_per_capita","co2_per_gdp","co2_per_unit_energy","coal_co2","coal_co2_per_capita","consumption_co2","consumption_co2_per_capita","cumulative_co2","energy_per_capita","energy_per_gdp","oil_co2","oil_co2_per_capita","ghg_per_capita","share_global_co2","share_global_coal_co2","temperature_change_from_co2","trade_co2","co2_including_luc","co2_including_luc_per_capita","gdp_per_capita"
"1266","International transport",1856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1267","International transport",1857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1268","International transport",1858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1269","International transport",1859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1270","International transport",1860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1271","International transport",1861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1272","International transport",1862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1273","International transport",1863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1274","International transport",1864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1275","International transport",1865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1276","International transport",1866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1277","International transport",1867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1278","International transport",1868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1279","International transport",1869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1280","International transport",1870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1281","International transport",1871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1282","International transport",1872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1283","International transport",1873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1284","International transport",1874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1285","International transport",1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1286","International transport",1876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1287","International transport",1877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1288","International transport",1878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1289","International transport",1879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1290","International transport",1880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1291","International transport",1881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1292","International transport",1882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1293","International transport",1883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1294","International transport",1884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1295","International transport",1885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1296","International transport",1886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1297","International transport",1887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1298","International transport",1888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1299","International transport",1889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1300","International transport",1890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1301","International transport",1891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1302","International transport",1892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1303","International transport",1893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1304","International transport",1894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1305","International transport",1895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1306","International transport",1896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1307","International transport",1897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1308","International transport",1898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1309","International transport",1899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1310","International transport",1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1311","International transport",1901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1312","International transport",1902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1313","International transport",1903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1314","International transport",1904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1315","International transport",1905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1316","International transport",1906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1317","International transport",1907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1318","International transport",1908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1319","International transport",1909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1320","International transport",1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1321","International transport",1911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1322","International transport",1912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1323","International transport",1913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1324","International transport",1914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1325","International transport",1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1326","International transport",1916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1327","International transport",1917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1328","International transport",1918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1329","International transport",1919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1330","International transport",1920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1331","International transport",1921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1332","International transport",1922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1333","International transport",1923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1334","International transport",1924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1335","International transport",1925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1336","International transport",1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1337","International transport",1927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1338","International transport",1928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1339","International transport",1929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1340","International transport",1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1341","International transport",1931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1342","International transport",1932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1343","International transport",1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1344","International transport",1934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1345","International transport",1935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1346","International transport",1936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1347","International transport",1937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1348","International transport",1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1349","International transport",1939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1350","International transport",1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1351","International transport",1941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1352","International transport",1942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1353","International transport",1943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1354","International transport",1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1355","International transport",1945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1356","International transport",1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1357","International transport",1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1358","International transport",1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1359","International transport",1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1360","International transport",1950,NA,NA,NA,128.394,NA,NA,NA,NA,NA,NA,NA,128.394,NA,NA,128.394,NA,NA,2.139,NA,0,NA,NA,NA,NA
"1361","International transport",1951,NA,NA,NA,153.177,NA,NA,NA,NA,NA,NA,NA,281.571,NA,NA,153.177,NA,NA,2.401,NA,0,NA,NA,NA,NA
"1362","International transport",1952,NA,NA,NA,156.156,NA,NA,NA,NA,NA,NA,NA,437.727,NA,NA,156.156,NA,NA,2.415,NA,0,NA,NA,NA,NA
"1363","International transport",1953,NA,NA,NA,162.103,NA,NA,NA,NA,NA,NA,NA,599.83,NA,NA,162.103,NA,NA,2.438,NA,0,NA,NA,NA,NA
"1364","International transport",1954,NA,NA,NA,162.693,NA,NA,NA,NA,NA,NA,NA,762.522,NA,NA,162.693,NA,NA,2.396,NA,0,NA,NA,NA,NA
"1365","International transport",1955,NA,NA,NA,187.091,NA,NA,NA,NA,NA,NA,NA,949.614,NA,NA,187.091,NA,NA,2.514,NA,0,NA,NA,NA,NA
"1366","International transport",1956,NA,NA,NA,201.223,NA,NA,NA,NA,NA,NA,NA,1150.837,NA,NA,201.223,NA,NA,2.539,NA,0.001,NA,NA,NA,NA
"1367","International transport",1957,NA,NA,NA,223.684,NA,NA,NA,NA,NA,NA,NA,1374.52,NA,NA,223.684,NA,NA,2.733,NA,0.001,NA,NA,NA,NA
"1368","International transport",1958,NA,NA,NA,207.906,NA,NA,NA,NA,NA,NA,NA,1582.427,NA,NA,207.906,NA,NA,2.47,NA,0.001,NA,NA,NA,NA
"1369","International transport",1959,NA,NA,NA,213.369,NA,NA,NA,NA,NA,NA,NA,1795.796,NA,NA,213.369,NA,NA,2.409,NA,0.001,NA,NA,NA,NA
"1370","International transport",1960,NA,NA,NA,238.099,NA,NA,NA,NA,NA,NA,NA,2033.895,NA,NA,238.099,NA,NA,2.536,NA,0.001,NA,NA,NA,NA
"1371","International transport",1961,NA,NA,NA,263.218,NA,NA,NA,NA,NA,NA,NA,2297.114,NA,NA,263.218,NA,NA,2.795,NA,0.001,NA,NA,NA,NA
"1372","International transport",1962,NA,NA,NA,272.902,NA,NA,NA,NA,NA,NA,NA,2570.015,NA,NA,272.902,NA,NA,2.799,NA,0.001,NA,NA,NA,NA
"1373","International transport",1963,NA,NA,NA,285.688,NA,NA,NA,NA,NA,NA,NA,2855.704,NA,NA,285.688,NA,NA,2.781,NA,0.001,NA,NA,NA,NA
"1374","International transport",1964,NA,NA,NA,312.975,NA,NA,NA,NA,NA,NA,NA,3168.679,NA,NA,312.975,NA,NA,2.89,NA,0.001,NA,NA,NA,NA
"1375","International transport",1965,NA,NA,NA,323.291,NA,NA,NA,NA,NA,NA,NA,3491.969,NA,NA,323.291,NA,NA,2.857,NA,0.002,NA,NA,NA,NA
"1376","International transport",1966,NA,NA,NA,349.818,NA,NA,NA,NA,NA,NA,NA,3841.788,NA,NA,349.818,NA,NA,2.948,NA,0.002,NA,NA,NA,NA
"1377","International transport",1967,NA,NA,NA,374.27,NA,NA,NA,NA,NA,NA,NA,4216.057,NA,NA,374.27,NA,NA,3.057,NA,0.002,NA,NA,NA,NA
"1378","International transport",1968,NA,NA,NA,395.87,NA,NA,NA,NA,NA,NA,NA,4611.927,NA,NA,395.87,NA,NA,3.066,NA,0.002,NA,NA,NA,NA
"1379","International transport",1969,NA,NA,NA,414.403,NA,NA,NA,NA,NA,NA,NA,5026.331,NA,NA,414.403,NA,NA,3.01,NA,0.002,NA,NA,NA,NA
"1380","International transport",1970,NA,NA,NA,436.856,NA,NA,NA,NA,NA,NA,NA,5463.187,NA,NA,436.856,NA,NA,2.932,NA,0.002,NA,NA,NA,NA
"1381","International transport",1971,NA,NA,NA,461.31,NA,NA,NA,NA,NA,NA,NA,5924.497,NA,NA,461.31,NA,NA,2.975,NA,0.003,NA,NA,NA,NA
"1382","International transport",1972,NA,NA,NA,491.919,NA,NA,NA,NA,NA,NA,NA,6416.415,NA,NA,491.919,NA,NA,3.031,NA,0.003,NA,NA,NA,NA
"1383","International transport",1973,NA,NA,NA,526.631,NA,NA,NA,NA,NA,NA,NA,6943.045,NA,NA,526.631,NA,NA,3.082,NA,0.003,NA,NA,NA,NA
"1384","International transport",1974,NA,NA,NA,489.085,NA,NA,NA,NA,NA,NA,NA,7432.131,NA,NA,489.085,NA,NA,2.874,NA,0.003,NA,NA,NA,NA
"1385","International transport",1975,NA,NA,NA,447.612,NA,NA,NA,NA,NA,NA,NA,7879.743,NA,NA,447.612,NA,NA,2.625,NA,0.004,NA,NA,NA,NA
"1386","International transport",1976,NA,NA,NA,438.834,NA,NA,NA,NA,NA,NA,NA,8318.577,NA,NA,438.834,NA,NA,2.439,NA,0.004,NA,NA,NA,NA
"1387","International transport",1977,NA,NA,NA,449.02,NA,NA,NA,NA,NA,NA,NA,8767.597,NA,NA,449.02,NA,NA,2.427,NA,0.004,NA,NA,NA,NA
"1388","International transport",1978,NA,NA,NA,455.752,NA,NA,NA,NA,NA,NA,NA,9223.35,NA,NA,455.752,NA,NA,2.389,NA,0.004,NA,NA,NA,NA
"1389","International transport",1979,NA,NA,NA,457.396,NA,NA,NA,NA,NA,NA,NA,9680.745,NA,NA,457.396,NA,NA,2.331,NA,0.004,NA,NA,NA,NA
"1390","International transport",1980,NA,NA,NA,446.415,NA,NA,NA,NA,NA,NA,NA,10127.16,NA,NA,446.415,NA,NA,2.289,NA,0.005,NA,NA,NA,NA
"1391","International transport",1981,NA,NA,NA,412.147,NA,NA,NA,NA,NA,NA,NA,10539.307,NA,NA,412.147,NA,NA,2.165,NA,0.005,NA,NA,NA,NA
"1392","International transport",1982,NA,NA,NA,373.181,NA,NA,NA,NA,NA,NA,NA,10912.487,NA,NA,373.181,NA,NA,1.976,NA,0.005,NA,NA,NA,NA
"1393","International transport",1983,NA,NA,NA,358.303,NA,NA,NA,NA,NA,NA,NA,11270.79,NA,NA,358.303,NA,NA,1.885,NA,0.005,NA,NA,NA,NA
"1394","International transport",1984,NA,NA,NA,359.619,NA,NA,NA,NA,NA,NA,NA,11630.41,NA,NA,359.619,NA,NA,1.829,NA,0.005,NA,NA,NA,NA
"1395","International transport",1985,NA,NA,NA,367.317,NA,NA,NA,NA,NA,NA,NA,11997.727,NA,NA,367.317,NA,NA,1.807,NA,0.005,NA,NA,NA,NA
"1396","International transport",1986,NA,NA,NA,393.544,NA,NA,NA,NA,NA,NA,NA,12391.271,NA,NA,393.544,NA,NA,1.908,NA,0.006,NA,NA,NA,NA
"1397","International transport",1987,NA,NA,NA,527.352,NA,NA,NA,NA,NA,NA,NA,12918.622,NA,NA,527.352,NA,NA,2.479,NA,0.006,NA,NA,NA,NA
"1398","International transport",1988,NA,NA,NA,545.381,NA,NA,NA,NA,NA,NA,NA,13464.005,NA,NA,545.381,NA,NA,2.467,NA,0.006,NA,NA,NA,NA
"1399","International transport",1989,NA,NA,NA,565.031,NA,NA,NA,NA,NA,NA,NA,14029.034,NA,NA,565.031,NA,NA,2.521,NA,0.006,NA,NA,NA,NA
"1400","International transport",1990,NA,NA,NA,550.365,NA,NA,NA,NA,NA,550.365,NA,14579.399,NA,NA,550.365,NA,NA,2.418,NA,0.007,0,NA,NA,NA
"1401","International transport",1991,NA,NA,NA,545.247,NA,NA,NA,NA,NA,545.247,NA,15124.646,NA,NA,545.247,NA,NA,2.346,NA,0.007,0,NA,NA,NA
"1402","International transport",1992,NA,NA,NA,555.937,NA,NA,NA,NA,NA,555.937,NA,15680.584,NA,NA,555.937,NA,NA,2.462,NA,0.007,0,NA,NA,NA
"1403","International transport",1993,NA,NA,NA,559.592,NA,NA,NA,NA,NA,559.592,NA,16240.175,NA,NA,559.592,NA,NA,2.453,NA,0.007,0,NA,NA,NA
"1404","International transport",1994,NA,NA,NA,586.925,NA,NA,NA,NA,NA,586.925,NA,16827.1,NA,NA,586.925,NA,NA,2.555,NA,0.008,0,NA,NA,NA
"1405","International transport",1995,NA,NA,NA,620.068,NA,NA,NA,NA,NA,620.068,NA,17447.168,NA,NA,620.068,NA,NA,2.643,NA,0.008,0,NA,NA,NA
"1406","International transport",1996,NA,NA,NA,670.945,NA,NA,NA,NA,NA,670.945,NA,18118.113,NA,NA,670.945,NA,NA,2.777,NA,0.008,0,NA,NA,NA
"1407","International transport",1997,NA,NA,NA,705.703,NA,NA,NA,NA,NA,705.703,NA,18823.814,NA,NA,705.703,NA,NA,2.904,NA,0.008,0,NA,NA,NA
"1408","International transport",1998,NA,NA,NA,748.133,NA,NA,NA,NA,NA,748.133,NA,19571.949,NA,NA,748.133,NA,NA,3.09,NA,0.009,0,NA,NA,NA
"1409","International transport",1999,NA,NA,NA,772.921,NA,NA,NA,NA,NA,772.921,NA,20344.871,NA,NA,772.921,NA,NA,3.125,NA,0.009,0,NA,NA,NA
"1410","International transport",2000,NA,NA,NA,783.562,NA,NA,NA,NA,NA,783.562,NA,21128.434,NA,NA,783.562,NA,NA,3.078,NA,0.01,0,NA,NA,NA
"1411","International transport",2001,NA,NA,NA,778.839,NA,NA,NA,NA,NA,778.839,NA,21907.271,NA,NA,778.839,NA,NA,3.034,NA,0.01,0,NA,NA,NA
"1412","International transport",2002,NA,NA,NA,797.232,NA,NA,NA,NA,NA,797.232,NA,22704.502,NA,NA,797.232,NA,NA,3.033,NA,0.01,0,NA,NA,NA
"1413","International transport",2003,NA,NA,NA,831.975,NA,NA,NA,NA,NA,831.975,NA,23536.479,NA,NA,831.975,NA,NA,3.009,NA,0.011,0,NA,NA,NA
"1414","International transport",2004,NA,NA,NA,904.371,NA,NA,NA,NA,NA,904.371,NA,24440.848,NA,NA,904.371,NA,NA,3.158,NA,0.011,0,NA,NA,NA
"1415","International transport",2005,NA,NA,NA,942.668,NA,NA,NA,NA,NA,942.668,NA,25383.516,NA,NA,942.668,NA,NA,3.183,NA,0.011,0,NA,NA,NA
"1416","International transport",2006,NA,NA,NA,994.997,NA,NA,NA,NA,NA,994.997,NA,26378.514,NA,NA,994.997,NA,NA,3.252,NA,0.012,0,NA,NA,NA
"1417","International transport",2007,NA,NA,NA,1052.404,NA,NA,NA,NA,NA,1052.404,NA,27430.918,NA,NA,1052.404,NA,NA,3.34,NA,0.012,0,NA,NA,NA
"1418","International transport",2008,NA,NA,NA,1061.553,NA,NA,NA,NA,NA,1061.553,NA,28492.473,NA,NA,1061.553,NA,NA,3.308,NA,0.013,0,NA,NA,NA
"1419","International transport",2009,NA,NA,NA,1016.86,NA,NA,NA,NA,NA,1016.86,NA,29509.33,NA,NA,1016.86,NA,NA,3.222,NA,0.013,0,NA,NA,NA
"1420","International transport",2010,NA,NA,NA,1080.785,NA,NA,NA,NA,NA,1080.785,NA,30590.115,NA,NA,1080.785,NA,NA,3.239,NA,0.014,0,NA,NA,NA
"1421","International transport",2011,NA,NA,NA,1108.942,NA,NA,NA,NA,NA,1108.942,NA,31699.059,NA,NA,1108.942,NA,NA,3.216,NA,0.014,0,NA,NA,NA
"1422","International transport",2012,NA,NA,NA,1094.905,NA,NA,NA,NA,NA,1094.905,NA,32793.961,NA,NA,1094.905,NA,NA,3.128,NA,0.015,0,NA,NA,NA
"1423","International transport",2013,NA,NA,NA,1111.055,NA,NA,NA,NA,NA,1111.055,NA,33905.016,NA,NA,1111.055,NA,NA,3.146,NA,0.015,0,NA,NA,NA
"1424","International transport",2014,NA,NA,NA,1117.464,NA,NA,NA,NA,NA,1117.464,NA,35022.484,NA,NA,1117.464,NA,NA,3.141,NA,0.016,0,NA,NA,NA
"1425","International transport",2015,NA,NA,NA,1158.395,NA,NA,NA,NA,NA,1158.395,NA,36180.879,NA,NA,1158.395,NA,NA,3.258,NA,0.016,0,NA,NA,NA
"1426","International transport",2016,NA,NA,NA,1170.781,NA,NA,NA,NA,NA,1170.781,NA,37351.656,NA,NA,1170.781,NA,NA,3.296,NA,0.017,0,NA,NA,NA
"1427","International transport",2017,NA,NA,NA,1230.507,NA,NA,NA,NA,NA,1230.507,NA,38582.164,NA,NA,1230.507,NA,NA,3.409,NA,0.017,0,NA,NA,NA
